Komentar,cleaning,cleansing,text_tokenize,tweet_normalized,text_stopword,text_stemming,text_clean
Yg suka ngebully tu gk puas hidupnya...n Gk bahagia hidupnya... Jd cemburu aja kalo liat orang disayang dan lebih darinya,Yg suka ngebully tu gk puas hidupnya Gk bahagia hidupnya Jd cemburu aja kalo liat orang disayang dan lebih darinya,yg suka ngebully tu gk puas hidupnya gk bahagia hidupnya jd cemburu aja kalo liat orang disayang dan lebih darinya,"['yg', 'suka', 'ngebully', 'tu', 'gk', 'puas', 'hidupnya', 'gk', 'bahagia', 'hidupnya', 'jd', 'cemburu', 'aja', 'kalo', 'liat', 'orang', 'disayang', 'dan', 'lebih', 'darinya']","['yang', 'suka', 'ngebully', 'tu', 'enggak', 'puas', 'hidupnya', 'enggak', 'bahagia', 'hidupnya', 'jadi', 'cemburu', 'aja', 'kalau', 'liat', 'orang', 'disayang', 'dan', 'lebih', 'darinya']","['suka', 'ngebully', 'tu', 'puas', 'hidupnya', 'bahagia', 'hidupnya', 'cemburu', 'aja', 'liat', 'orang', 'disayang', 'darinya']","['suka', 'ngebully', 'tu', 'puas', 'hidup', 'bahagia', 'hidup', 'cemburu', 'aja', 'liat', 'orang', 'sayang', 'dari']",suka ngebully tu puas hidup bahagia hidup cemburu aja liat orang sayang dari
Artis...anda kena prank,Artis anda kena prank,artis anda kena prank,"['artis', 'anda', 'kena', 'prank']","['artis', 'anda', 'kena', 'prank']","['artis', 'kena', 'prank']","['artis', 'kena', 'prank']",artis kena prank
"Ku Rasa di Indonesia sdh berkurang seperti ITU, mereka sdh bisa menghargai disabilitas..iya kan??",Ku Rasa di Indonesia sdh berkurang seperti ITU mereka sdh bisa menghargai disabilitas iya kan,ku rasa di indonesia sdh berkurang seperti itu mereka sdh bisa menghargai disabilitas iya kan,"['ku', 'rasa', 'di', 'indonesia', 'sdh', 'berkurang', 'seperti', 'itu', 'mereka', 'sdh', 'bisa', 'menghargai', 'disabilitas', 'iya', 'kan']","['ku', 'rasa', 'di', 'indonesia', 'sudah', 'berkurang', 'seperti', 'itu', 'mereka', 'sudah', 'bisa', 'menghargai', 'disabilitas', 'iya', 'kan']","['ku', 'indonesia', 'berkurang', 'menghargai', 'disabilitas', 'iya']","['ku', 'indonesia', 'kurang', 'harga', 'disabilitas', 'iya']",ku indonesia kurang harga disabilitas iya
Yang mau cek faktanya coba liat postingan @conspiraciestheory biar  pada ga salah tanggap,Yang mau cek faktanya coba liat postingan biar pada ga salah tanggap,yang mau cek faktanya coba liat postingan biar pada ga salah tanggap,"['yang', 'mau', 'cek', 'faktanya', 'coba', 'liat', 'postingan', 'biar', 'pada', 'ga', 'salah', 'tanggap']","['yang', 'mau', 'cek', 'faktanya', 'coba', 'liat', 'postingan', 'biar', 'pada', 'enggak', 'salah', 'tanggap']","['cek', 'faktanya', 'coba', 'liat', 'postingan', 'biar', 'salah', 'tanggap']","['cek', 'fakta', 'coba', 'liat', 'postingan', 'biar', 'salah', 'tanggap']",cek fakta coba liat postingan biar salah tanggap
Hoax.,Hoax,hoax,['hoax'],['hoax'],['hoax'],['hoax'],hoax
bullshit.,bullshit,bullshit,['bullshit'],['bullshit'],['bullshit'],['bullshit'],bullshit
Hoax itu. Bocahnya umur 18,Hoax itu Bocahnya umur,hoax itu bocahnya umur,"['hoax', 'itu', 'bocahnya', 'umur']","['hoax', 'itu', 'bocahnya', 'umur']","['hoax', 'bocahnya', 'umur']","['hoax', 'bocah', 'umur']",hoax bocah umur
Sakno ya to pa @mazarwin,Sakno ya to pa,sakno ya to pa,"['sakno', 'ya', 'to', 'pa']","['sakno', 'ya', 'to', 'pa']","['sakno', 'ya', 'to', 'pa']","['sakno', 'ya', 'to', 'pa']",sakno ya to pa
"Lucunya banyak orang yang percaya sama berita setingan ini😂 sadar woi, ini semua palsu. ini anak udah berusia 18 taun, dan emaknya udah meraup keuntungan sekitar 75ribu dollar dari video ini😂😂😂",Lucunya banyak orang yang percaya sama berita setingan ini sadar woi ini semua palsu ini anak udah berusia taun dan emaknya udah meraup keuntungan sekitar ribu dollar dari video ini,lucunya banyak orang yang percaya sama berita setingan ini sadar woi ini semua palsu ini anak udah berusia taun dan emaknya udah meraup keuntungan sekitar ribu dollar dari video ini,"['lucunya', 'banyak', 'orang', 'yang', 'percaya', 'sama', 'berita', 'setingan', 'ini', 'sadar', 'woi', 'ini', 'semua', 'palsu', 'ini', 'anak', 'udah', 'berusia', 'taun', 'dan', 'emaknya', 'udah', 'meraup', 'keuntungan', 'sekitar', 'ribu', 'dollar', 'dari', 'video', 'ini']","['lucunya', 'banyak', 'orang', 'yang', 'percaya', 'sama', 'berita', 'setingan', 'ini', 'sadar', 'woi', 'ini', 'semua', 'palsu', 'ini', 'anak', 'udah', 'berusia', 'taun', 'dan', 'emaknya', 'udah', 'meraup', 'keuntungan', 'sekitar', 'ribu', 'dollar', 'dari', 'video', 'ini']","['lucunya', 'orang', 'percaya', 'berita', 'setingan', 'sadar', 'woi', 'palsu', 'anak', 'udah', 'berusia', 'taun', 'emaknya', 'udah', 'meraup', 'keuntungan', 'ribu', 'dollar', 'video']","['lucu', 'orang', 'percaya', 'berita', 'ting', 'sadar', 'woi', 'palsu', 'anak', 'udah', 'usia', 'taun', 'emaknya', 'udah', 'raup', 'untung', 'ribu', 'dollar', 'video']",lucu orang percaya berita ting sadar woi palsu anak udah usia taun emaknya udah raup untung ribu dollar video
"Mother explotes son., she’s doing this and he acts like her. I am agains bullying but there’s smithing here hidden that has not come out yet. I don’t like this. Using kids is not right.",Mother explotes son she doing this and he acts like her am agains bullying but there smithing here hidden that has not come out yet don like this Using kids is not right,mother explotes son she doing this and he acts like her am agains bullying but there smithing here hidden that has not come out yet don like this using kids is not right,"['mother', 'explotes', 'son', 'she', 'doing', 'this', 'and', 'he', 'acts', 'like', 'her', 'am', 'agains', 'bullying', 'but', 'there', 'smithing', 'here', 'hidden', 'that', 'has', 'not', 'come', 'out', 'yet', 'don', 'like', 'this', 'using', 'kids', 'is', 'not', 'right']","['mother', 'explotes', 'son', 'she', 'doing', 'this', 'and', 'he', 'acts', 'like', 'her', 'am', 'agains', 'bullying', 'but', 'there', 'smithing', 'here', 'hidden', 'that', 'has', 'not', 'come', 'out', 'yet', 'don', 'like', 'this', 'using', 'kids', 'is', 'not', 'right']","['mother', 'explotes', 'son', 'she', 'doing', 'this', 'and', 'he', 'acts', 'like', 'her', 'am', 'agains', 'bullying', 'but', 'there', 'smithing', 'here', 'hidden', 'that', 'has', 'not', 'come', 'out', 'yet', 'don', 'like', 'this', 'using', 'kids', 'is', 'not', 'right']","['mother', 'explotes', 'son', 'she', 'doing', 'this', 'and', 'he', 'acts', 'like', 'her', 'am', 'agains', 'bullying', 'but', 'there', 'smithing', 'here', 'hidden', 'that', 'has', 'not', 'come', 'out', 'yet', 'don', 'like', 'this', 'using', 'kids', 'is', 'not', 'right']",mother explotes son she doing this and he acts like her am agains bullying but there smithing here hidden that has not come out yet don like this using kids is not right
@jessikapgg @eritox82 @p.ramonalberto @miguelcald @jennigong @bootrina  de esto hablábamos es estos días,ramonalberto de esto habl bamos es estos as,ramonalberto de esto habl bamos es estos as,"['ramonalberto', 'de', 'esto', 'habl', 'bamos', 'es', 'estos', 'as']","['ramonalberto', 'de', 'esto', 'habl', 'bamos', 'es', 'estos', 'as']","['ramonalberto', 'de', 'esto', 'habl', 'bamos', 'es', 'estos', 'as']","['ramonalberto', 'de', 'esto', 'habl', 'bamos', 'es', 'estos', 'as']",ramonalberto de esto habl bamos es estos as
This is fake,This is fake,this is fake,"['this', 'is', 'fake']","['this', 'is', 'fake']","['this', 'is', 'fake']","['this', 'is', 'fake']",this is fake
@lilqgeeee  noh ignya,noh ignya,noh ignya,"['noh', 'ignya']","['noh', 'ignya']","['noh', 'ignya']","['noh', 'ignya']",noh ignya
Allah bless u boy,Allah bless boy,allah bless boy,"['allah', 'bless', 'boy']","['allah', 'bless', 'boy']","['allah', 'bless', 'boy']","['allah', 'bless', 'boy']",allah bless boy
Stop bulying plissss 🙏🙏,Stop bulying pliss,stop bulying pliss,"['stop', 'bulying', 'pliss']","['stop', 'bulying', 'pliss']","['stop', 'bulying', 'pliss']","['stop', 'bulying', 'pliss']",stop bulying pliss
@afinaprahadini Kok melbu kumparan,Kok melbu kumparan,kok melbu kumparan,"['kok', 'melbu', 'kumparan']","['kok', 'melbu', 'kumparan']","['melbu', 'kumparan']","['melbu', 'kumpar']",melbu kumpar
@donafrebrianda  so deeply 😭😭😭,so deeply,so deeply,"['so', 'deeply']","['so', 'deeply']","['so', 'deeply']","['so', 'deeply']",so deeply
Bullying memanglah buruh tpi itu adalah salah satu cara alam menyeleksi kita,Bullying memanglah buruh tpi itu adalah salah satu cara alam menyeleksi kita,bullying memanglah buruh tpi itu adalah salah satu cara alam menyeleksi kita,"['bullying', 'memanglah', 'buruh', 'tpi', 'itu', 'adalah', 'salah', 'satu', 'cara', 'alam', 'menyeleksi', 'kita']","['bullying', 'memanglah', 'buruh', 'tpi', 'itu', 'adalah', 'salah', 'satu', 'cara', 'alam', 'menyeleksi', 'kita']","['bullying', 'memanglah', 'buruh', 'tpi', 'salah', 'alam', 'menyeleksi']","['bullying', 'memang', 'buruh', 'tpi', 'salah', 'alam', 'seleksi']",bullying memang buruh tpi salah alam seleksi
Aqui le dejo su Instagram @leo_animador1,Aqui le dejo su Instagram animador,aqui le dejo su instagram animador,"['aqui', 'le', 'dejo', 'su', 'instagram', 'animador']","['aqui', 'le', 'dejo', 'su', 'instagram', 'animador']","['aqui', 'le', 'dejo', 'su', 'instagram', 'animador']","['aqui', 'le', 'dejo', 'su', 'instagram', 'animador']",aqui le dejo su instagram animador
@bonihargens minta pandangan bapak terkait bullying,minta pandangan bapak terkait bullying,minta pandangan bapak terkait bullying,"['minta', 'pandangan', 'bapak', 'terkait', 'bullying']","['minta', 'pandangan', 'bapak', 'terkait', 'bullying']","['pandangan', 'terkait', 'bullying']","['pandang', 'kait', 'bullying']",pandang kait bullying
Oh buddy 😭😭😭,Oh buddy,oh buddy,"['oh', 'buddy']","['oh', 'buddy']","['oh', 'buddy']","['oh', 'buddy']",oh buddy
"Jadi tuh katanya vidionya hoax ..,jd anaknya tu berumur 19 thn bkn 9 thn ..,bekerja sama ama yg vidioin buat dpt donasi gitu",Jadi tuh katanya vidionya hoax jd anaknya tu berumur thn bkn thn bekerja sama ama yg vidioin buat dpt donasi gitu,jadi tuh katanya vidionya hoax jd anaknya tu berumur thn bkn thn bekerja sama ama yg vidioin buat dpt donasi gitu,"['jadi', 'tuh', 'katanya', 'vidionya', 'hoax', 'jd', 'anaknya', 'tu', 'berumur', 'thn', 'bkn', 'thn', 'bekerja', 'sama', 'ama', 'yg', 'vidioin', 'buat', 'dpt', 'donasi', 'gitu']","['jadi', 'tuh', 'katanya', 'vidionya', 'hoax', 'jadi', 'anaknya', 'tu', 'berumur', 'thn', 'bkn', 'thn', 'bekerja', 'sama', 'ama', 'yang', 'vidioin', 'buat', 'dapat', 'donasi', 'gitu']","['tuh', 'vidionya', 'hoax', 'anaknya', 'tu', 'berumur', 'thn', 'bkn', 'thn', 'ama', 'vidioin', 'donasi', 'gitu']","['tuh', 'vidionya', 'hoax', 'anak', 'tu', 'umur', 'thn', 'bkn', 'thn', 'ama', 'vidioin', 'donasi', 'gitu']",tuh vidionya hoax anak tu umur thn bkn thn ama vidioin donasi gitu
"dari jaman dulu udah ada bully body shaming dll , sampe kapan pun pasti bakalan ada kalo kita hidup d lingkungan sosial mah , gak ngapa nhapain aja jd omongan tetangga , homeschooling aja dek 😊",dari jaman dulu udah ada bully body shaming dll sampe kapan pun pasti bakalan ada kalo kita hidup lingkungan sosial mah gak ngapa nhapain aja jd omongan tetangga homeschooling aja dek,dari jaman dulu udah ada bully body shaming dll sampe kapan pun pasti bakalan ada kalo kita hidup lingkungan sosial mah gak ngapa nhapain aja jd omongan tetangga homeschooling aja dek,"['dari', 'jaman', 'dulu', 'udah', 'ada', 'bully', 'body', 'shaming', 'dll', 'sampe', 'kapan', 'pun', 'pasti', 'bakalan', 'ada', 'kalo', 'kita', 'hidup', 'lingkungan', 'sosial', 'mah', 'gak', 'ngapa', 'nhapain', 'aja', 'jd', 'omongan', 'tetangga', 'homeschooling', 'aja', 'dek']","['dari', 'jaman', 'dulu', 'udah', 'ada', 'bully', 'body', 'shaming', 'dll', 'sampe', 'kapan', 'pun', 'pasti', 'bakalan', 'ada', 'kalau', 'kita', 'hidup', 'lingkungan', 'sosial', 'mah', 'enggak', 'ngapa', 'nhapain', 'aja', 'jadi', 'omongan', 'tetangga', 'homeschooling', 'aja', 'dek']","['jaman', 'udah', 'bully', 'body', 'shaming', 'dll', 'sampe', 'hidup', 'lingkungan', 'sosial', 'mah', 'ngapa', 'nhapain', 'aja', 'omongan', 'tetangga', 'homeschooling', 'aja', 'dek']","['jaman', 'udah', 'bully', 'body', 'shaming', 'dll', 'sampe', 'hidup', 'lingkung', 'sosial', 'mah', 'ngapa', 'nhapain', 'aja', 'omong', 'tetangga', 'homeschooling', 'aja', 'dek']",jaman udah bully body shaming dll sampe hidup lingkung sosial mah ngapa nhapain aja omong tetangga homeschooling aja dek
"gue tau dek rasany di bully sperti apa, mnk sakit pedih smua lah.. Kamu yg kuat dekk.. Mereka melebihi sampah yang sudah bully kamu.. Kamu tau dek dulu kakak sering di bully, di hina, di jelekin dll tapi mereka skrg tdk lah sukses, tdk lah bhgia, psngn gk jls.. bnrn dek.. Malah sy 1 orang di bully sm 12 orang smpai laki"" pun di suruh.. Itu lah kisah saya dulu",gue tau dek rasany di bully sperti apa mnk sakit pedih smua lah Kamu yg kuat dekk Mereka melebihi sampah yang sudah bully kamu Kamu tau dek dulu kakak sering di bully di hina di jelekin dll tapi mereka skrg tdk lah sukses tdk lah bhgia psngn gk jls bnrn dek Malah sy orang di bully sm orang smpai laki pun di suruh Itu lah kisah saya dulu,gue tau dek rasany di bully sperti apa mnk sakit pedih smua lah kamu yg kuat dekk mereka melebihi sampah yang sudah bully kamu kamu tau dek dulu kakak sering di bully di hina di jelekin dll tapi mereka skrg tdk lah sukses tdk lah bhgia psngn gk jls bnrn dek malah sy orang di bully sm orang smpai laki pun di suruh itu lah kisah saya dulu,"['gue', 'tau', 'dek', 'rasany', 'di', 'bully', 'sperti', 'apa', 'mnk', 'sakit', 'pedih', 'smua', 'lah', 'kamu', 'yg', 'kuat', 'dekk', 'mereka', 'melebihi', 'sampah', 'yang', 'sudah', 'bully', 'kamu', 'kamu', 'tau', 'dek', 'dulu', 'kakak', 'sering', 'di', 'bully', 'di', 'hina', 'di', 'jelekin', 'dll', 'tapi', 'mereka', 'skrg', 'tdk', 'lah', 'sukses', 'tdk', 'lah', 'bhgia', 'psngn', 'gk', 'jls', 'bnrn', 'dek', 'malah', 'sy', 'orang', 'di', 'bully', 'sm', 'orang', 'smpai', 'laki', 'pun', 'di', 'suruh', 'itu', 'lah', 'kisah', 'saya', 'dulu']","['aku', 'tau', 'dek', 'rasany', 'di', 'bully', 'sperti', 'apa', 'mnk', 'sakit', 'pedih', 'smua', 'lah', 'kamu', 'yang', 'kuat', 'dekk', 'mereka', 'melebihi', 'sampah', 'yang', 'sudah', 'bully', 'kamu', 'kamu', 'tau', 'dek', 'dulu', 'kakak', 'sering', 'di', 'bully', 'di', 'hina', 'di', 'jelekin', 'dll', 'tapi', 'mereka', 'sekarang', 'tidak', 'lah', 'sukses', 'tidak', 'lah', 'bhgia', 'psngn', 'enggak', 'jelas', 'bnrn', 'dek', 'malah', 'sy', 'orang', 'di', 'bully', 'sama', 'orang', 'smpai', 'laki', 'pun', 'di', 'suruh', 'itu', 'lah', 'kisah', 'saya', 'dulu']","['tau', 'dek', 'rasany', 'bully', 'sperti', 'mnk', 'sakit', 'pedih', 'smua', 'kuat', 'dekk', 'melebihi', 'sampah', 'bully', 'tau', 'dek', 'kakak', 'bully', 'hina', 'jelekin', 'dll', 'sukses', 'bhgia', 'psngn', 'bnrn', 'dek', 'sy', 'orang', 'bully', 'orang', 'smpai', 'laki', 'suruh', 'kisah']","['tau', 'dek', 'rasany', 'bully', 'sperti', 'mnk', 'sakit', 'pedih', 'smua', 'kuat', 'dekk', 'lebih', 'sampah', 'bully', 'tau', 'dek', 'kakak', 'bully', 'hina', 'jelekin', 'dll', 'sukses', 'bhgia', 'psngn', 'bnrn', 'dek', 'sy', 'orang', 'bully', 'orang', 'smpai', 'laki', 'suruh', 'kisah']",tau dek rasany bully sperti mnk sakit pedih smua kuat dekk lebih sampah bully tau dek kakak bully hina jelekin dll sukses bhgia psngn bnrn dek sy orang bully orang smpai laki suruh kisah
Fak pembully,Fak pembully,fak pembully,"['fak', 'pembully']","['fak', 'pembully']","['fak', 'pembully']","['fak', 'pembully']",fak pembully
dan ternyata prank,dan ternyata prank,dan ternyata prank,"['dan', 'ternyata', 'prank']","['dan', 'ternyata', 'prank']",['prank'],['prank'],prank
"hoax ini, ini bocah seorang aktor",hoax ini ini bocah seorang aktor,hoax ini ini bocah seorang aktor,"['hoax', 'ini', 'ini', 'bocah', 'seorang', 'aktor']","['hoax', 'ini', 'ini', 'bocah', 'seorang', 'aktor']","['hoax', 'bocah', 'aktor']","['hoax', 'bocah', 'aktor']",hoax bocah aktor
Hoax,Hoax,hoax,['hoax'],['hoax'],['hoax'],['hoax'],hoax
Pekok yg bully...yg bully lebih buruk!,Pekok yg bully yg bully lebih buruk,pekok yg bully yg bully lebih buruk,"['pekok', 'yg', 'bully', 'yg', 'bully', 'lebih', 'buruk']","['pekok', 'yang', 'bully', 'yang', 'bully', 'lebih', 'buruk']","['pekok', 'bully', 'bully', 'buruk']","['kok', 'bully', 'bully', 'buruk']",kok bully bully buruk
Aslinya udh gede 🤣,Aslinya udh gede,aslinya udh gede,"['aslinya', 'udh', 'gede']","['aslinya', 'udah', 'gede']","['aslinya', 'udah', 'gede']","['asli', 'udah', 'gede']",asli udah gede
Strong boy❤️❤️,Strong boy,strong boy,"['strong', 'boy']","['strong', 'boy']","['strong', 'boy']","['strong', 'boy']",strong boy
Cek @conspiraciestheory udh dijelasin,Cek udh dijelasin,cek udh dijelasin,"['cek', 'udh', 'dijelasin']","['cek', 'udah', 'dijelasin']","['cek', 'udah', 'dijelasin']","['cek', 'udah', 'dijelasin']",cek udah dijelasin
"Palsu ,dia anak umur 18th,ibunya exploitasi dia biar dpt bantuan, fyi : Skrg total donasi udh smpe 4m lebih",Palsu dia anak umur th ibunya exploitasi dia biar dpt bantuan fyi Skrg total donasi udh smpe lebih,palsu dia anak umur th ibunya exploitasi dia biar dpt bantuan fyi skrg total donasi udh smpe lebih,"['palsu', 'dia', 'anak', 'umur', 'th', 'ibunya', 'exploitasi', 'dia', 'biar', 'dpt', 'bantuan', 'fyi', 'skrg', 'total', 'donasi', 'udh', 'smpe', 'lebih']","['palsu', 'dia', 'anak', 'umur', 'th', 'ibunya', 'exploitasi', 'dia', 'biar', 'dapat', 'bantuan', 'fyi', 'sekarang', 'total', 'donasi', 'udah', 'smpe', 'lebih']","['palsu', 'anak', 'umur', 'th', 'ibunya', 'exploitasi', 'biar', 'bantuan', 'fyi', 'total', 'donasi', 'udah', 'smpe']","['palsu', 'anak', 'umur', 'th', 'ibu', 'exploitasi', 'biar', 'bantu', 'fyi', 'total', 'donasi', 'udah', 'smpe']",palsu anak umur th ibu exploitasi biar bantu fyi total donasi udah smpe
😢😢😢😢 Manusia kok tega banget,Manusia kok tega banget,manusia kok tega banget,"['manusia', 'kok', 'tega', 'banget']","['manusia', 'kok', 'tega', 'banget']","['manusia', 'tega', 'banget']","['manusia', 'tega', 'banget']",manusia tega banget
Itu gk fake kan? Soalnya gw baru liat ni video Banyak org luar yg komen ini editan Dan semacam nya :v Gw bukan bilang fake atau nggak tapi cuman pengen tau Bener atau Hoax 😕,Itu gk fake kan Soalnya gw baru liat ni video Banyak org luar yg komen ini editan Dan semacam nya Gw bukan bilang fake atau nggak tapi cuman pengen tau Bener atau Hoax,itu gk fake kan soalnya gw baru liat ni video banyak org luar yg komen ini editan dan semacam nya gw bukan bilang fake atau nggak tapi cuman pengen tau bener atau hoax,"['itu', 'gk', 'fake', 'kan', 'soalnya', 'gw', 'baru', 'liat', 'ni', 'video', 'banyak', 'org', 'luar', 'yg', 'komen', 'ini', 'editan', 'dan', 'semacam', 'nya', 'gw', 'bukan', 'bilang', 'fake', 'atau', 'nggak', 'tapi', 'cuman', 'pengen', 'tau', 'bener', 'atau', 'hoax']","['itu', 'enggak', 'fake', 'kan', 'soalnya', 'aku', 'baru', 'liat', 'ni', 'video', 'banyak', 'orang', 'luar', 'yang', 'komen', 'ini', 'editan', 'dan', 'semacam', 'nya', 'aku', 'bukan', 'bilang', 'fake', 'atau', 'nggak', 'tapi', 'cuman', 'pengen', 'tau', 'bener', 'atau', 'hoax']","['fake', 'liat', 'ni', 'video', 'orang', 'komen', 'editan', 'nya', 'bilang', 'fake', 'nggak', 'cuman', 'pengen', 'tau', 'bener', 'hoax']","['fake', 'liat', 'ni', 'video', 'orang', 'komen', 'edit', 'nya', 'bilang', 'fake', 'nggak', 'cuman', 'ken', 'tau', 'bener', 'hoax']",fake liat ni video orang komen edit nya bilang fake nggak cuman ken tau bener hoax
Sedih bgt tau sampe nangis aq tu kasihan ank kecil ampe berbeban berat,Sedih bgt tau sampe nangis aq tu kasihan ank kecil ampe berbeban berat,sedih bgt tau sampe nangis aq tu kasihan ank kecil ampe berbeban berat,"['sedih', 'bgt', 'tau', 'sampe', 'nangis', 'aq', 'tu', 'kasihan', 'ank', 'kecil', 'ampe', 'berbeban', 'berat']","['sedih', 'banget', 'tau', 'sampe', 'nangis', 'aq', 'tu', 'kasihan', 'anak', 'kecil', 'ampe', 'berbeban', 'berat']","['sedih', 'banget', 'tau', 'sampe', 'nangis', 'aq', 'tu', 'kasihan', 'anak', 'ampe', 'berbeban', 'berat']","['sedih', 'banget', 'tau', 'sampe', 'nang', 'aq', 'tu', 'kasihan', 'anak', 'ampe', 'beban', 'berat']",sedih banget tau sampe nang aq tu kasihan anak ampe beban berat
Kadang gak habis pikir sama org2 yg ngebully.. kayaa udah sempurna ajaa lu!!,Kadang gak habis pikir sama org yg ngebully kayaa udah sempurna ajaa lu,kadang gak habis pikir sama org yg ngebully kayaa udah sempurna ajaa lu,"['kadang', 'gak', 'habis', 'pikir', 'sama', 'org', 'yg', 'ngebully', 'kayaa', 'udah', 'sempurna', 'ajaa', 'lu']","['kadang', 'enggak', 'habis', 'pikir', 'sama', 'orang', 'yang', 'ngebully', 'kayaa', 'udah', 'sempurna', 'ajaa', 'kamu']","['kadang', 'habis', 'pikir', 'orang', 'ngebully', 'kayaa', 'udah', 'sempurna', 'ajaa']","['kadang', 'habis', 'pikir', 'orang', 'ngebully', 'kayaa', 'udah', 'sempurna', 'ajaa']",kadang habis pikir orang ngebully kayaa udah sempurna ajaa
So @lilireinhart is this the video that you were talking about ? Just so broken-hearted over this and couldn't believe how impactful that is to someone's life 'till they want to commit a suicide😰😔,So is this the video that you were talking about Just so broken hearted over this and couldn believe how impactful that is to someone life till they want to commit suicide,so is this the video that you were talking about just so broken hearted over this and couldn believe how impactful that is to someone life till they want to commit suicide,"['so', 'is', 'this', 'the', 'video', 'that', 'you', 'were', 'talking', 'about', 'just', 'so', 'broken', 'hearted', 'over', 'this', 'and', 'couldn', 'believe', 'how', 'impactful', 'that', 'is', 'to', 'someone', 'life', 'till', 'they', 'want', 'to', 'commit', 'suicide']","['so', 'is', 'this', 'the', 'video', 'that', 'you', 'were', 'talking', 'about', 'just', 'so', 'broken', 'hearted', 'over', 'this', 'and', 'couldn', 'believe', 'how', 'impactful', 'that', 'is', 'to', 'someone', 'life', 'till', 'they', 'want', 'to', 'commit', 'suicide']","['so', 'is', 'this', 'the', 'video', 'that', 'you', 'were', 'talking', 'about', 'just', 'so', 'broken', 'hearted', 'over', 'this', 'and', 'couldn', 'believe', 'how', 'impactful', 'that', 'is', 'to', 'someone', 'life', 'till', 'they', 'want', 'to', 'commit', 'suicide']","['so', 'is', 'this', 'the', 'video', 'that', 'you', 'were', 'talking', 'about', 'just', 'so', 'broken', 'hearted', 'over', 'this', 'and', 'couldn', 'believe', 'how', 'impactful', 'that', 'is', 'to', 'someone', 'life', 'till', 'they', 'want', 'to', 'commit', 'suicide']",so is this the video that you were talking about just so broken hearted over this and couldn believe how impactful that is to someone life till they want to commit suicide
Mau gimana lagi.. Temen2nya masih kecil juga..blum bisa mikir,Mau gimana lagi Temennya masih kecil juga blum bisa mikir,mau gimana lagi temennya masih kecil juga blum bisa mikir,"['mau', 'gimana', 'lagi', 'temennya', 'masih', 'kecil', 'juga', 'blum', 'bisa', 'mikir']","['mau', 'gimana', 'lagi', 'temennya', 'masih', 'kecil', 'juga', 'blum', 'bisa', 'mikir']","['gimana', 'temennya', 'blum', 'mikir']","['gimana', 'temennya', 'blum', 'mikir']",gimana temennya blum mikir
"I know you're feel:"" because my younger brother was once in your position:""",know you re feel because my younger brother was once in your position,know you re feel because my younger brother was once in your position,"['know', 'you', 're', 'feel', 'because', 'my', 'younger', 'brother', 'was', 'once', 'in', 'your', 'position']","['know', 'you', 're', 'feel', 'because', 'my', 'younger', 'brother', 'was', 'once', 'in', 'your', 'position']","['know', 'you', 're', 'feel', 'because', 'my', 'younger', 'brother', 'was', 'once', 'in', 'your', 'position']","['know', 'you', 're', 'feel', 'because', 'my', 'younger', 'brother', 'was', 'once', 'in', 'your', 'position']",know you re feel because my younger brother was once in your position
"Kasian banget adek ini😭, semangat sayang masih banyak yang peduli dan sayang sama kamu❤️",Kasian banget adek ini semangat sayang masih banyak yang peduli dan sayang sama kamu,kasian banget adek ini semangat sayang masih banyak yang peduli dan sayang sama kamu,"['kasian', 'banget', 'adek', 'ini', 'semangat', 'sayang', 'masih', 'banyak', 'yang', 'peduli', 'dan', 'sayang', 'sama', 'kamu']","['kasian', 'banget', 'adek', 'ini', 'semangat', 'sayang', 'masih', 'banyak', 'yang', 'peduli', 'dan', 'sayang', 'sama', 'kamu']","['kasian', 'banget', 'adek', 'semangat', 'sayang', 'peduli', 'sayang']","['kasi', 'banget', 'adek', 'semangat', 'sayang', 'peduli', 'sayang']",kasi banget adek semangat sayang peduli sayang
Yaa alloh pngen meluk 😭😭 ksian bgt,Yaa alloh pngen meluk ksian bgt,yaa alloh pngen meluk ksian bgt,"['yaa', 'alloh', 'pngen', 'meluk', 'ksian', 'bgt']","['yaa', 'alloh', 'pngen', 'meluk', 'ksian', 'banget']","['yaa', 'alloh', 'pngen', 'meluk', 'ksian', 'banget']","['yaa', 'alloh', 'pngen', 'luk', 'ksi', 'banget']",yaa alloh pngen luk ksi banget
"Ini hoax ternyata anaknya udah berusia 18 tahun , tapi karena fisiknya yg kecil...dan kelakuannya jg buruk",Ini hoax ternyata anaknya udah berusia tahun tapi karena fisiknya yg kecil dan kelakuannya jg buruk,ini hoax ternyata anaknya udah berusia tahun tapi karena fisiknya yg kecil dan kelakuannya jg buruk,"['ini', 'hoax', 'ternyata', 'anaknya', 'udah', 'berusia', 'tahun', 'tapi', 'karena', 'fisiknya', 'yg', 'kecil', 'dan', 'kelakuannya', 'jg', 'buruk']","['ini', 'hoax', 'ternyata', 'anaknya', 'udah', 'berusia', 'tahun', 'tapi', 'karena', 'fisiknya', 'yang', 'kecil', 'dan', 'kelakuannya', 'juga', 'buruk']","['hoax', 'anaknya', 'udah', 'berusia', 'fisiknya', 'kelakuannya', 'buruk']","['hoax', 'anak', 'udah', 'usia', 'fisik', 'laku', 'buruk']",hoax anak udah usia fisik laku buruk
